Initialization Time: 10.2061
Query, response, time
4823:64795 99900 (5493.13067.2006.5493.15902.5493.13067.5495)+ 1+, 0, 0.00167592
4824:40999 89452 (8931.5493.5625.3731.10561.13025.491.13936)+ 1+, 0, 6.292e-05
4825:103188 56299 (2393U18855U5493U6281)+ 1+, 0, 7.92e-06
4826:24770 29025 ((5495)+).((6318)+).((5493)+).((7721)+).((6241)+).((5473)+).((8268)+).((14296)+) 1+, 0, 7.192e-05
4827:31907 46525 ((8262)+).((13067)+).((10366)+).((6327)+) 1+, 0, 3.292e-05
4828:41586 47811 (5493U5495U6325U7721)+ 1+, 1, 0.00075792
4829:38570 58365 (5493U6230U5495U5351U18855U18360)+ 1+, 1, 0.00534892
4830:24848 76717 (7721U5495U6241U5493U7445U5635U6325U2340)+ 1+, 0, 9.92e-06
4831:13701 3442 (7384.2449.5493.12553)+ 1+, 0, 4.992e-05
4832:17953 101466 ((5781)+).((731)+).((5495)+).((5494)+).((5493)+).((6274)+).((5493)+).((6168)+) 1+, 0, 7.92e-06
4833:49471 47551 (9441U6281)+ 1+, 0, 0.00017592
4834:34319 71269 (5495U4806U9030U923U8510U5493U18855U3898)+ 1+, 1, 0.00472492
4835:37463 79442 (5493U6168U8747U5495U9979U12006)+ 1+, 1, 0.00110392
4836:29331 52298 ((10175)+).((5493)+).((6325)+).((650)+) 1+, 0, 9.92e-06
4837:83129 63863 (5493U2644)+ 1+, 1, 0.00048492
4838:70772 104982 ((5473)+).((13418)+) 1+, 0, 0.00015192
4839:58371 63151 (12000.5493.6230.849)+ 1+, 0, 8.92e-06
4840:90883 73586 (5493U3731U4888U7384U13797U14052U6911U15902)+ 1+, 1, 0.00058792
4841:75071 68082 ((2203)+).((17903)+).((10368)+).((5493)+).((5495)+).((5493)+) 1+, 0, 0.00178092
4842:18006 102806 (14052U5189)+ 1+, 0, 8.92e-06
4843:63952 5661 (5495.5493)+ 1+, 0, 8.92e-06
4844:2602 24572 ((17248)+).((13418)+) 1+, 0, 0.00025392
4845:15523 34270 (15115.7721)+ 1+, 0, 0.00022892
4846:969 10355 (6318U5495U2449U16812)+ 1+, 0, 5.692e-05
4847:24001 32224 (15299U12442U5495U15902U7721U6213)+ 1+, 0, 7.92e-06
4848:85901 12840 (5493U798U5495U15310)+ 1+, 1, 0.00293692
4849:52062 80235 ((5493)+).((6281)+).((5494)+).((5493)+).((8361)+).((5493)+).((7573)+).((3585)+) 1+, 0, 0.00019892
4850:77592 53483 ((9979)+).((2006)+).((14456)+).((9441)+).((15224)+).((10175)+).((5002)+).((6241)+) 1+, 0, 0.00049392
4851:16863 40566 (16529U6325)+ 1+, 1, 0.00082992
4852:11797 57054 (5493U5495U16448U4806U17248U15643U18994U2449)+ 1+, 0, 8.92e-06
4853:22714 9776 ((731)+).((5493)+).((11955)+).((447)+).((5493)+).((6281)+).((5493)+).((8833)+) 1+, 0, 7.92e-06
4854:49918 34839 (16757U5493U6318U10753)+ 1+, 1, 0.00372192
4855:78217 91263 (5493.608.1643.5493.11955.5493)+ 1+, 0, 9.92e-06
4856:9125 6886 ((6298)+).((6325)+).((10175)+).((5495)+).((2006)+).((5462)+).((5493)+).((17903)+) 1+, 0, 7.92e-06
4857:79510 22579 (2887U3025U15102U928U7721U5495U5493U2444)+ 1+, 1, 0.00050692
4858:23555 25873 ((15902)+).((16561)+).((17225)+).((5495)+).((13067)+).((7721)+) 1+, 0, 8.92e-06
4859:45307 94399 (479.5495.5493.6281.14137.4828)+ 1+, 1, 0.00413092
4860:46603 14921 ((16200)+).((6016)+) 1+, 0, 0.00035192
4861:20995 92444 ((3633)+).((5493)+) 1+, 1, 0.00239892
4862:2704 34779 (5493.1643)+ 1+, 0, 8.92e-06
4863:81221 88824 (2644U5495U6274U8747U2006U6230)+ 1+, 1, 0.00119192
4864:84513 4485 ((8510)+).((5493)+) 1+, 0, 0.00012192
4865:61188 74571 (15643U5493U425U6168U13342U10668)+ 1+, 1, 0.00160492
4866:81593 92890 (5493U15299U8945U6230)+ 1+, 1, 0.00195792
4867:25618 89513 ((6241)+).((15902)+).((13418)+).((14052)+) 1+, 0, 0.00011692
4868:105199 7858 ((5493)+).((1090)+).((16757)+).((1891)+).((5495)+).((17248)+).((11776)+).((5495)+) 1+, 0, 0.00018392
4869:8638 107030 ((8268)+).((6318)+) 1+, 0, 7.92e-06
4870:9855 14753 (1174.5493.18855.6327.8370.7382.5781.5493)+ 1+, 0, 7.92e-06
4871:54378 34183 ((5495)+).((16448)+) 1+, 0, 2.192e-05
4872:31150 71124 (12006U8510)+ 1+, 0, 7.92e-06
4873:54237 22877 ((5493)+).((2237)+).((8510)+).((5495)+) 1+, 1, 0.00770592
4874:9714 97349 (5493U5189)+ 1+, 0, 1.192e-05
4875:59083 44455 (5493U6327U17248U214U479U10140)+ 1+, 1, 0.00304992
4876:69882 12888 (15115.5493.10753.7573.13067.7721)+ 1+, 1, 0.00937792
4877:51936 83523 (5495U5493U18360U14137U6325U12553U3288U3961)+ 1+, 1, 0.00045792
4878:55811 29403 (15308U7382)+ 1+, 0, 0.00036892
4879:77277 44570 (15561U5495)+ 1+, 1, 0.00078292
4880:40465 19395 ((9984)+).((5493)+).((6274)+).((13134)+).((5493)+).((6213)+) 1+, 0, 0.00032692
4881:50208 78676 (731U17042U3898U5495U2449U5493U5002U17248)+ 1+, 0, 7.92e-06
4882:63530 20709 (7721U5493)+ 1+, 1, 0.00172792
4883:92982 35950 ((6281)+).((6212)+).((5189)+).((2203)+).((13342)+).((17718)+) 1+, 0, 3.392e-05
4884:86804 59844 (5495.5493.5495.5493)+ 1+, 0, 0.00012392
4885:14769 52973 ((16200)+).((923)+) 1+, 0, 4.492e-05
4886:31103 72225 (608.9441)+ 1+, 0, 0.00077192
4887:58627 41906 (10338U8526)+ 1+, 0, 8.792e-05
4888:59968 40647 ((5495)+).((14052)+).((5493)+).((15561)+).((15115)+).((17248)+).((2449)+).((17903)+) 1+, 0, 7.92e-06
4889:57793 69744 ((17718)+).((5493)+).((849)+).((9030)+).((5493)+).((3470)+).((2444)+).((7721)+) 1+, 0, 7.92e-06
4890:17575 43079 (5493U5781U6327U10338U15102U5495)+ 1+, 1, 0.00074592
4891:12315 88385 (704.5493.16448.1891.5495.5493)+ 1+, 0, 0.00041792
4892:64483 18075 (5493.7721.6281.5494.5493.10007)+ 1+, 0, 8.592e-05
4893:89487 57202 (5493U7468)+ 1+, 1, 0.00266992
4894:35335 77720 (5493.6241.6047.15960)+ 1+, 0, 0.00029492
4895:30509 73745 (6213U6327U5495U5493)+ 1+, 1, 0.00135392
4896:57148 91610 (5493U6212U425U491U5781U8747)+ 1+, 0, 7.92e-06
4897:60575 73641 ((8945)+).((5493)+) 1+, 0, 0.00013592
4898:36749 56767 (5495.5493.6212.11266.5495.5493)+ 1+, 1, 0.00294692
4899:92124 6123 ((5493)+).((5495)+) 1+, 0, 0.00807292
4900:55731 39859 (5493.5495.10338.5493.6274.2297)+ 1+, 0, 0.00012292
4901:22400 62601 ((5493)+).((15960)+) 1+, 0, 3.992e-05
4902:55557 101317 (5493U18298U6212U5495U7468U6318)+ 1+, 0, 7.92e-06
4903:91287 24278 (6213.6745.5493.13225.5493.17270.5493.1891)+ 1+, 0, 0.00021492
4904:11375 26057 (14052.6318.17338.5493)+ 1+, 0, 7.92e-06
4905:94967 79805 (5495.5493.15115.6318)+ 1+, 1, 0.00554492
4906:71677 46951 ((15115)+).((6318)+).((6281)+).((5493)+) 1+, 0, 0.00019292
4907:44890 20907 (6911U10168U5493U18855U5635U5495U13067U15421)+ 1+, 1, 0.00322092
4908:54767 103546 (2834.5495.9030.5493)+ 1+, 0, 0.00049492
4909:91578 17869 (10140.7688.5495.608.5493.2449)+ 1+, 0, 8.92e-06
4910:88468 55566 (5635.5493)+ 1+, 1, 0.00051292
4911:31069 43860 (7721.5495)+ 1+, 0, 5.692e-05
4912:50870 65036 ((16317)+).((5493)+) 1+, 0, 8.92e-06
4913:12681 60889 (6318.13913.3633.5493.7721.18822)+ 1+, 0, 0.00047692
4914:78882 31827 (5493.5495.9984.6281)+ 1+, 1, 0.00479992
4915:57333 6003 (8262U13598U1891U6327U12479U10561U5493U8268)+ 1+, 1, 0.00057392
4916:34288 27814 (5493U16448U5495U2444U16200U7721)+ 1+, 1, 0.00216792
4917:40373 20047 (5495U5002U5493U6168U13536U6281)+ 1+, 1, 0.00079592
4918:100573 75186 ((5493)+).((16529)+).((5493)+).((5495)+).((5493)+).((6325)+) 1+, 0, 8.992e-05
4919:19314 11139 (5493.4816.5493.6318.1090.5493)+ 1+, 1, 0.00640692
4920:2949 19812 (5493.13067.5495.6745.16716.5493.17495.5635)+ 1+, 0, 0.00221292
4921:77248 44040 (491U6281)+ 1+, 1, 0.00027892
4922:66531 50984 ((5493)+).((6241)+) 1+, 0, 0.0114049
4923:94270 92558 (16200U5781U2410U7384)+ 1+, 0, 0.00027092
4924:27316 20614 ((8905)+).((3025)+).((10140)+).((5495)+).((2006)+).((5351)+).((5493)+).((5495)+) 1+, 0, 1.492e-05
4925:99799 10346 ((6318)+).((6281)+).((3417)+).((8931)+) 1+, 0, 0.00051992
4926:97242 52210 ((5493)+).((2150)+) 1+, 0, 0.00011192
4927:67934 27239 (5493.8268)+ 1+, 1, 0.00597192
4928:87112 10724 ((15115)+).((5493)+).((3633)+).((6327)+).((5493)+).((7382)+).((5493)+).((6231)+) 1+, 0, 5.392e-05
4929:77930 89773 ((5493)+).((5189)+) 1+, 0, 0.00014492
4930:2721 70372 ((6016)+).((5495)+).((5781)+).((5997)+).((17225)+).((5493)+).((7721)+).((13598)+) 1+, 0, 0.00014092
4931:52870 4259 ((5493)+).((10338)+).((5493)+).((7468)+).((10368)+).((7721)+).((2203)+).((5493)+) 1+, 0, 0.00767892
4932:11138 49124 ((3898)+).((5493)+).((7721)+).((13246)+).((5493)+).((608)+) 1+, 0, 2.292e-05
4933:93122 63157 (8725U12442U5493U6281)+ 1+, 1, 0.00125192
4934:37114 81604 (608U5351U8268U7721U5493U5495)+ 1+, 1, 0.00084492
4935:99906 59981 (5493.5495.6745.3898.5493.7468)+ 1+, 0, 0.00020792
4936:79926 4045 (5493.2006.15308.5495.5493.2410.5493.13852)+ 1+, 0, 0.00025292
4937:66742 8529 (7721U14052U5495U10338)+ 1+, 1, 0.00116892
4938:57519 94138 (5494U15115U5997U11266)+ 1+, 0, 0.00044192
4939:55852 23787 ((13246)+).((798)+).((5493)+).((5495)+).((608)+).((6327)+) 1+, 0, 4.892e-05
4940:61098 69034 (16716U1891U5495U9441U16757U5493U15115U7721)+ 1+, 1, 0.00319092
4941:9514 38547 ((6274)+).((6241)+).((6281)+).((6318)+) 1+, 0, 7.492e-05
4942:46913 76906 (5493.5495.5493.15421)+ 1+, 0, 0.00035592
4943:76822 3811 (5493.2006.6327.5997)+ 1+, 1, 0.00922992
4944:40168 34033 (5495.5494)+ 1+, 0, 9.92e-06
4945:19381 55270 (5997U11958U10668U5495U5493U1899)+ 1+, 1, 9.492e-05
4946:599 69370 ((1643)+).((16448)+).((2006)+).((5493)+).((923)+).((5493)+).((13067)+).((5493)+) 1+, 0, 0.0224459
4947:86222 81871 (17248U5493)+ 1+, 0, 1.192e-05
4948:37690 52901 (17248U4223)+ 1+, 1, 0.00219992
4949:69607 66774 (12479U5493)+ 1+, 0, 9.92e-06
4950:65797 64829 (8747U5495U5493U9469U13067U6212)+ 1+, 1, 0.00310892
4951:3691 90282 (5493.16448.2297.5495.4816.5473)+ 1+, 0, 8.92e-06
4952:22427 20627 ((16200)+).((5493)+).((5559)+).((5493)+).((5495)+).((5493)+) 1+, 0, 0.0123299
4953:92727 47589 ((8510)+).((5493)+).((8931)+).((9909)+).((5559)+).((5495)+).((15421)+).((16448)+) 1+, 0, 0.00011892
4954:43583 43973 (5493.5495.731.5495.5493.7721)+ 1+, 0, 8.92e-06
4955:62593 100489 ((5493)+).((5495)+).((5493)+).((13936)+) 1+, 0, 7.92e-06
4956:18100 74584 (7721U5493U5495U7103U3282U6241U17248U6267)+ 1+, 1, 0.00372892
4957:31013 26337 (9909U10753)+ 1+, 0, 8.92e-06
4958:34383 34270 (5493.5495.15115.7721.2340.10007.5495.13067)+ 1+, 0, 0.00010792
4959:85700 8217 (5493.5495)+ 1+, 0, 7.92e-06
4960:99727 31922 (1090.11958)+ 1+, 0, 7.92e-06
4961:104109 54212 (8747U5495U5493U7712)+ 1+, 1, 0.00206392
4962:66737 42598 (5495.6318)+ 1+, 0, 0.00012592
4963:83715 82192 (5493.10561.5493.12442)+ 1+, 0, 0.00031592
4964:102200 11897 ((8945)+).((2006)+).((5493)+).((7721)+).((15957)+).((17248)+).((9690)+).((798)+) 1+, 0, 8.92e-06
4965:44195 82798 (5495U5002U14052U5493U8725U7721)+ 1+, 1, 0.00323592
4966:54957 73831 (8905U5495U5493U4244U10140U3898U6318U4806)+ 1+, 0, 8.92e-06
4967:56260 96751 (2006.5493.5495.17225)+ 1+, 1, 0.00299292
4968:4116 59661 ((3231)+).((7721)+).((5495)+).((3283)+) 1+, 0, 7.592e-05
4969:38667 12323 (17248U17225U4846U5493U16757U7573)+ 1+, 1, 0.00188492
4970:66046 67711 (5493.15308.10140.6016.5493.798.10338.10668)+ 1+, 0, 4.292e-05
4971:98506 35081 (5493U10368)+ 1+, 1, 0.00063592
4972:30224 4128 (5493U5495U13067U14103)+ 1+, 1, 0.00054392
4973:22595 19578 ((5493)+).((425)+).((552)+).((18994)+).((6745)+).((5493)+).((18822)+).((6327)+) 1+, 0, 0.0259749
4974:63599 35763 (5789U9030U13067U6168)+ 1+, 1, 0.00353892
4975:99973 39522 (5493U13246U17248U15643U447U10025)+ 1+, 1, 0.00259692
4976:6625 93541 (5495U17225U6212U13392U4223U5493)+ 1+, 0, 8.92e-06
4977:66845 75078 (13342U5495)+ 1+, 1, 0.00147192
4978:28340 15452 ((14521)+).((5493)+).((9570)+).((13920)+).((7403)+).((13598)+) 1+, 0, 0.00023592
4979:13645 82119 (6997U7382U6327U8721U1643U5493U13067U6325)+ 1+, 1, 0.00186092
4980:12792 70412 (8526.16561.5495.7384.5493.14052)+ 1+, 1, 0.00232192
4981:51943 59318 (11431U6230U4573U5493U3470U14052U3731U5495)+ 1+, 1, 0.00182292
4982:21462 103755 ((6911)+).((5493)+).((2449)+).((3118)+) 1+, 0, 3.492e-05
4983:61408 45900 (3288.5493.5473.6810)+ 1+, 0, 0.00025492
4984:42618 23764 (10368U6325U14521U1899U5473U6047)+ 1+, 0, 0.00040492
4985:92899 91104 ((6274)+).((5495)+).((10368)+).((5493)+) 1+, 1, 0.00682592
4986:103865 4652 (10140U18709)+ 1+, 0, 0.00042392
4987:99105 39998 (5493U18855U2637U7384U18822U5495U1643U14052)+ 1+, 0, 7.92e-06
4988:81345 61628 (13134.5493.8905.7382.5493.13920)+ 1+, 0, 0.00014692
4989:54850 75840 (18855U5493U8268U7721U5495U3898)+ 1+, 0, 7.92e-06
4990:16056 97773 ((5495)+).((3288)+).((15308)+).((6212)+).((5781)+).((5493)+).((4888)+).((5495)+) 1+, 0, 0.0115179
4991:67134 101620 (2887U5493U8268U5495U7468U798U5247U6327)+ 1+, 0, 1.092e-05
4992:33024 16996 (17495U15308U5493U5495U798U1593)+ 1+, 1, 0.00266292
4993:78820 89722 (2006.5494.5493.7721.5189.5493.608.13067)+ 1+, 0, 7.92e-06
4994:24095 96267 ((5493)+).((6274)+).((9441)+).((8931)+).((13134)+).((10338)+) 1+, 0, 4.392e-05
4995:11939 76296 (5493U16757U2006U2203U798U5495U10007U10368)+ 1+, 0, 6.92e-06
4996:20637 57371 (2637U482)+ 1+, 0, 0.00029492
4997:92733 15247 (7445U3633)+ 1+, 0, 0.00040292
4998:29579 12929 ((5495)+).((17225)+).((5493)+).((10042)+).((16448)+).((8370)+) 1+, 0, 7.92e-06
4999:77686 69749 (9909U6267U5495U5493U2644U10140)+ 1+, 0, 6.92e-06
5000:24042 25833 (5495.12294.447.6241)+ 1+, 0, 0.00018092
5001:40046 7148 ((13246)+).((18298)+).((8526)+).((17212)+).((2449)+).((17042)+) 1+, 0, 0.00053592
5002:85681 54257 (1090.5493.18855.6281)+ 1+, 1, 0.00323292
5003:95983 63855 (5493U3288U849U13920U5495U6230U11776U4816)+ 1+, 1, 0.00079692
5004:48211 555 (5493U6228U5495U6327)+ 1+, 1, 0.00178492
5005:35367 56330 ((12997)+).((5493)+) 1+, 0, 0.00021492
5006:21420 86451 (5493U6230U15115U16166U798U8510)+ 1+, 1, 0.00196092
5007:82541 61523 ((5493)+).((1417)+) 1+, 0, 0.00029392
5008:99732 25853 (17338U2297U5493U3470U5495U8268U650U6267)+ 1+, 1, 0.00157792
5009:3665 784 (6881.2340.14052.5559.5493.2644)+ 1+, 0, 0.00031492
5010:66845 33318 (5493.3898.5493.1174.5789.17248.11431.3288)+ 1+, 0, 0.00040392
5011:84432 76471 (7721U5493U5495U18855U3417U14444U16757U8268)+ 1+, 0, 8.92e-06
5012:45079 88667 ((798)+).((6810)+).((5493)+).((11431)+) 1+, 0, 0.00032192
5013:14174 97078 ((7721)+).((15902)+).((17338)+).((3288)+) 1+, 0, 0.00011292
5014:633 60435 ((5493)+).((8945)+).((5493)+).((9690)+).((5495)+).((2444)+).((7721)+).((2297)+) 1+, 0, 0.00012092
5015:37603 12174 (5351U7721U13246U13913U13225U5493)+ 1+, 1, 0.00162592
5016:21714 17779 ((5493)+).((5495)+) 1+, 1, 0.00284292
5017:81217 14671 ((13913)+).((4573)+).((6213)+).((5493)+) 1+, 0, 8.92e-06
5018:86533 91647 (17270U5495)+ 1+, 0, 7.092e-05
5019:28710 102372 (7721.5493)+ 1+, 0, 8.92e-06
5020:40616 25920 (6228U6274U8747U6325)+ 1+, 0, 7.92e-06
5021:6080 58426 ((6212)+).((5495)+).((3283)+).((5493)+) 1+, 0, 7.92e-06
5022:39744 25910 ((5493)+).((14521)+).((5493)+).((6241)+) 1+, 0, 8.292e-05
5023:36629 74457 (5493U6212U6318U7721U3288U10937)+ 1+, 1, 0.00142292
5024:35659 20356 (5493.6212)+ 1+, 1, 0.00139092
5025:73631 25135 (10368.608.5493.5495.5493.5495)+ 1+, 0, 8.92e-06
5026:19591 46606 ((13134)+).((5493)+).((6212)+).((6230)+).((2644)+).((7721)+).((5493)+).((6241)+) 1+, 0, 0.00017192
5027:31847 36312 (5493U8370U15115U5495)+ 1+, 1, 0.00197492
5028:61570 7766 (5495.14521.6168.5559.11955.5493)+ 1+, 1, 0.00681892
5029:107589 2390 (6536.5495.5493.5495)+ 1+, 0, 0.00029492
5030:59453 34304 (7403U7721U8757U5493U4244U17248U14052U6168)+ 1+, 1, 0.00727392
5031:65317 72810 (5493.10338)+ 1+, 0, 9.92e-06
5032:84989 33721 (5493U5024U15027U764U1643U17212)+ 1+, 1, 0.00160592
5033:87558 80732 (5495.4806.5493.425.447.6281.6016.5493)+ 1+, 0, 0.00056092
5034:66163 10599 (15115.17225.5495.3288)+ 1+, 1, 0.00185692
5035:45137 60718 (5495.650)+ 1+, 1, 0.00348192
5036:65502 74306 (3633U2410U7721U5493U6318U2449U5495U17270)+ 1+, 0, 1.092e-05
5037:104809 62980 (2393U13067U5493U13342)+ 1+, 0, 8.92e-06
5038:51957 40780 ((5493)+).((6241)+).((7384)+).((6230)+).((6267)+).((5625)+).((17270)+).((2203)+) 1+, 0, 8.92e-06
5039:102957 34 ((9469)+).((5495)+).((14052)+).((10208)+) 1+, 0, 2.392e-05
5040:64940 56827 (9690U849U5493U15115U16448U11776U5495U5625)+ 1+, 1, 0.00153392
5041:34518 103832 (7573U5495)+ 1+, 0, 0.00030692
5042:89731 91113 ((6016)+).((5495)+) 1+, 0, 9.92e-06
5043:85682 1230 ((5495)+).((6274)+).((5495)+).((10753)+).((447)+).((5495)+).((5997)+).((15421)+) 1+, 0, 8.92e-06
5044:71991 95718 (5781U5495U15224U12850U6318U5493U8725U10140)+ 1+, 0, 8.92e-06
5045:38865 36430 ((5493)+).((2006)+).((5493)+).((17248)+).((5493)+).((14052)+).((17248)+).((5493)+) 1+, 0, 0.0111709
5046:785 71735 ((5493)+).((18855)+).((14456)+).((849)+).((16317)+).((15115)+).((5493)+).((17042)+) 1+, 0, 9.392e-05
5047:5672 40138 (4888.10753.4331.2872.5493.479.11958.18855)+ 1+, 0, 2.792e-05
5048:45934 59946 (5635U17248)+ 1+, 1, 0.00281692
5049:88259 88068 (5493U13725U10338U6281U6016U6274)+ 1+, 1, 0.00108892
5050:13631 45627 (13392U8765U7384U5493U6241U8931U3288U15902)+ 1+, 0, 9.92e-06
5051:38963 71484 (5493.15310)+ 1+, 0, 0.00017992
5052:29752 76600 ((5493)+).((10368)+).((5493)+).((9333)+).((5493)+).((15310)+) 1+, 0, 0.00766292
5053:47589 43311 (6230U5493U6228U5495U6810U17248)+ 1+, 1, 0.00336692
5054:89080 10884 ((5495)+).((5493)+) 1+, 1, 0.00112692
5055:62335 6768 (6230.10175.5495.5493.5495.4573.2150.5495)+ 1+, 0, 8.92e-06
5056:74161 28055 ((7384)+).((5493)+).((13134)+).((5002)+).((5495)+).((2393)+).((15102)+).((5495)+) 1+, 0, 0.00025392
5057:43250 35709 ((3288)+).((6318)+).((13067)+).((5493)+).((13134)+).((5493)+) 1+, 0, 0.0183159
5058:92572 27094 ((1899)+).((10175)+).((5493)+).((5781)+).((5493)+).((11266)+).((482)+).((15115)+) 1+, 0, 9.92e-06
5059:27753 53938 (5789U5493U5495U731U1643U8744U7721U13067)+ 1+, 1, 0.00112392
5060:13409 6548 ((5495)+).((17495)+).((5024)+).((3470)+).((15027)+).((13797)+) 1+, 0, 7.92e-06
5061:104779 13782 (6047U13725U5493U2644U5495U6745U6241U13134)+ 1+, 1, 0.00102492
5062:63083 51031 (5493U608U3585U7721U3529U6241U5495U6318)+ 1+, 0, 9.92e-06
5063:37848 88857 ((7384)+).((8268)+).((5493)+).((5462)+).((5495)+).((12442)+) 1+, 0, 0.00026392
5064:34308 106665 ((8268)+).((2297)+).((482)+).((5493)+) 1+, 1, 0.00742592
5065:71089 34698 (5493U12442U2449U6230U18822U7721U10366U5495)+ 1+, 0, 8.92e-06
5066:82499 25282 (6228.5493.5247.5494.6325.8945.17248.3470)+ 1+, 0, 3.192e-05
5067:60164 11400 ((5493)+).((9690)+).((6325)+).((6281)+) 1+, 0, 7.692e-05
5068:42456 21017 (5495U608U1593U1643U1675U6241U16448U6327)+ 1+, 1, 0.00041292
5069:52482 30091 (14296U6267U5493U7382U849U17225)+ 1+, 1, 0.00073092
5070:23431 102332 ((5493)+).((4223)+) 1+, 0, 8.92e-06
5071:29612 37272 (5493U7721U16757U923U10168U7403)+ 1+, 0, 7.92e-06
5072:43487 79863 ((6241)+).((5493)+) 1+, 1, 0.00381592
5073:35127 31435 (425U5493U9690U8268U7721U10561U14052U6016)+ 1+, 1, 0.00170392
5074:69813 97376 ((5493)+).((8747)+).((6911)+).((13067)+).((10025)+).((5493)+) 1+, 0, 0.00015692
5075:86705 26286 (5495.5635.5493.13246)+ 1+, 0, 3.792e-05
5076:45095 103134 ((798)+).((14103)+).((6318)+).((5493)+) 1+, 1, 0.0123769
5077:51144 37857 ((7384)+).((18298)+).((18709)+).((3231)+) 1+, 0, 5.292e-05
5078:82697 33157 ((5495)+).((9469)+).((5493)+).((6168)+).((6016)+).((10338)+).((7721)+).((5493)+) 1+, 0, 8.92e-06
5079:48394 59627 (5493.15027.10937.1593.5493.8721)+ 1+, 0, 0.00031492
5080:93088 38989 ((5495)+).((5493)+).((5495)+).((923)+).((5493)+).((10753)+).((6325)+).((5493)+) 1+, 0, 0.0122449
5081:69260 23759 (5789U5493U13536U2449U18822U2006)+ 1+, 0, 0.00013392
5082:97983 97862 (5495U18994U2237U5493U6281U17362)+ 1+, 1, 0.00127692
5083:24038 4516 (3025U5493U13067U6228U3898U5495)+ 1+, 1, 0.00354092
5084:50196 87847 ((17490)+).((5493)+).((9925)+).((2449)+) 1+, 0, 0.00016292
5085:99573 81712 (5493.1448.1643.5495.15115.5493)+ 1+, 1, 0.00417792
5086:28269 102674 ((17490)+).((2297)+) 1+, 0, 8.92e-06
5087:69468 3703 (5493.5495.17248.5493)+ 1+, 1, 0.00406492
5088:69566 98495 (5493.12000.5493.5024.5493.13598.6325.5493)+ 1+, 0, 0.00298692
5089:25080 84915 ((17718)+).((7403)+).((798)+).((15643)+).((6318)+).((5493)+).((7721)+).((5493)+) 1+, 0, 7.92e-06
5090:59372 50209 (8262.6228.5789.17225.5493.5495.7384.6281)+ 1+, 0, 0.00013992
5091:29565 43961 (650.13067.5493.5495.13418.5495.15027.8945)+ 1+, 1, 0.0257979
5092:54921 106517 (8370U7721U5493U5495U8931U5189)+ 1+, 1, 0.00101592
5093:22967 102641 ((17362)+).((2237)+) 1+, 0, 8.92e-06
5094:38695 57700 ((5493)+).((5495)+) 1+, 1, 0.00118892
5095:38780 2558 ((479)+).((15115)+) 1+, 0, 0.00038292
5096:55913 57563 (10338U18298U16812U7712U13725U2410U7721U5493)+ 1+, 0, 8.92e-06
5097:99041 3564 (13067U5493U7468U11955U17225U5495)+ 1+, 1, 0.00170392
5098:25127 84674 ((8615)+).((1643)+).((5493)+).((16812)+) 1+, 0, 8.92e-06
5099:45657 49344 ((5493)+).((6536)+).((5493)+).((8721)+).((491)+).((5495)+).((5493)+).((5495)+) 1+, 0, 0.0130009
5100:74491 65029 ((7721)+).((2297)+).((5493)+).((2637)+).((6274)+).((5493)+) 1+, 0, 0.00064992
5101:76130 44370 ((11955)+).((798)+).((2297)+).((1593)+).((1643)+).((608)+).((5495)+).((6274)+) 1+, 0, 9.92e-06
5102:45840 82082 (5559.5493)+ 1+, 0, 0.00035092
5103:59612 62447 ((17338)+).((18855)+).((5495)+).((1643)+).((798)+).((8615)+).((16561)+).((10753)+) 1+, 0, 0.00068592
5104:31081 97965 (1891.16448.8905.5493.13536.12294.18994.6241)+ 1+, 0, 4.492e-05
5105:86315 77728 (4331U6230U7721U5493U12442U6536)+ 1+, 1, 0.00042892
5106:70571 48539 ((7721)+).((5493)+).((5495)+).((10338)+) 1+, 0, 3.292e-05
5107:67203 37966 (1090.798.6318.704)+ 1+, 0, 0.00034992
5108:24237 75460 (15115.16317.5495.5493)+ 1+, 0, 9.692e-05
5109:5930 80611 (6241U731)+ 1+, 0, 0.00132092
5110:106268 75998 (17270.5493)+ 1+, 0, 0.00016092
5111:58958 37211 (6318U5495U2237U3961)+ 1+, 0, 7.92e-06
5112:83779 79416 (6298.552.5493.5495)+ 1+, 0, 0.00015792
5113:7866 20301 (5559U5247U5493U3898U5495U10140)+ 1+, 1, 0.00373892
5114:87483 60970 ((2297)+).((5495)+) 1+, 0, 0.00019692
5115:94611 63083 (9441U5493U8747U5495U6325U14052)+ 1+, 1, 0.00902492
5116:73708 9987 (2449U14444U6168U5493U5495U3025)+ 1+, 1, 0.00124792
5117:10508 87139 ((5189)+).((17338)+).((10208)+).((5495)+).((6274)+).((7721)+).((5493)+).((6325)+) 1+, 0, 8.92e-06
5118:80069 61497 ((5493)+).((798)+).((2006)+).((5493)+) 1+, 0, 8.92e-06
5119:94860 33403 ((8268)+).((12479)+) 1+, 0, 0.00012092
5120:61395 65206 (15115.10368.6810.5493)+ 1+, 0, 0.00034792
5121:105139 86977 (10338U5493U3470U6230U14052U5473U13342U10561)+ 1+, 0, 8.92e-06
5122:43541 47586 (5495U5493U12006U8747)+ 1+, 1, 0.00740192
5123:55375 27691 ((7721)+).((5997)+).((3731)+).((798)+).((13246)+).((5493)+) 1+, 0, 0.00393492
5124:95993 62327 (5493.5495.6168.5495)+ 1+, 1, 0.00159292
